PUMFID,VERDATE,AGEGRP,BH_05,BH_10,BH_25,BH_30,BH_45,PBH_50,BH_15A,BH_15B,BH_15C,BH_15D,BH_20A,BH_20B,BH_20C,BH_20D,BH_20E,BH_20F,BH_20G,BH_20H,BH_20I,BH_20J,BH_20K,BH_20L,BH_20M,BH_20N,BH_35A,BH_35B,BH_35C,BH_35D,BH_35E,BH_40A,BH_40B,BH_40C,BH_40D,BH_40E,BH_40F,BH_40G,BH_40H,BH_55A,BH_55B,BH_55C,BH_55D,BH_55E,BH_55F,BH_55G,BH_55H,BH_55I,BH_55J,BH_55K,BH_55L,BH_60A,BH_60B,BH_60C,BH_60D,BH_60E,BH_60F,PBH_65A,BH_65B,BH_65C,PBH_70_C,DWELCODC,EDUC_LVC,PEMPSTC,HASCHILD,HHLDSIZC,IMMIGRNC,LM_30,LM_40,PLM_45,LM_35A,LM_35B,LM_35CDE,LM_35F,MARSTATC,SEX,PTELEWSC,COVID_WT
3359,23/04/2020,4,6,6,2,2,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,3,4,3,3,3,3,2,1,3,3,3,2,3,4,4,4,4,2,3,3,3,1,1,3,4,4,4,4,2,2,2,1,6,1,4,1,0,2,1,3,2,2,2,2,2,1,1,1,3,2380.6772
3360,23/04/2020,5,11,11,3,3,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,1,4,3,4,3,2,3,3,2,2,1,3,3,3,1,3,2,2,3,2,1,2,1,2,1,3,4,4,4,4,1,2,2,1,6,4,7,1,0,1,1,5,5,3,2,2,2,1,3,2,3,5205.6768
3361,23/04/2020,5,1,1,2,1,2,2,1,2,2,2,2,2,2,1,1,1,2,1,1,1,2,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,1,2,2,2,3,3,2,1,2,2,2,1,2,4,4,4,4,4,1,2,2,1,1,2,4,0,2,2,6,5,2,2,2,2,1,1,2,9,4655.6923
3362,23/04/2020,4,1,1,2,2,2,2,2,2,2,2,1,1,2,2,2,1,2,2,1,1,1,2,1,2,3,4,4,3,4,3,3,3,3,1,3,3,3,4,4,4,4,4,4,1,2,2,1,1,1,4,3,3,4,4,4,1,2,2,1,1,3,3,0,2,1,1,2,2,2,2,2,1,1,1,4,4030.5294
3363,23/04/2020,6,6,5,2,4,2,2,2,3,2,3,2,1,2,2,1,1,1,1,1,1,2,2,2,2,1,1,3,3,4,1,9,9,1,1,1,9,9,3,3,4,4,4,4,2,3,3,3,2,1,3,4,4,4,4,4,2,2,1,6,2,6,4,0,1,1,6,3,2,2,2,2,1,3,2,9,1453.0731
3364,23/04/2020,4,8,5,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,1,1,2,2,3,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,2,2,2,1,2,2,1,1,1,4,4,4,4,4,4,1,2,2,1,4,6,2,0,3,1,4,3,3,2,2,2,1,1,2,4,1832.1176
3365,23/04/2020,5,3,3,2,2,2,1,2,2,2,3,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,4,4,3,4,2,3,2,3,3,3,3,3,2,3,3,3,3,3,2,1,1,1,2,1,3,4,4,4,4,1,2,2,1,6,1,7,1,0,2,1,5,4,3,2,2,2,1,1,1,3,2371.8309
3366,23/04/2020,3,3,3,2,3,2,2,2,2,2,3,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,4,3,3,2,3,3,1,3,1,1,3,3,3,1,3,3,3,3,2,3,3,3,1,1,3,4,4,4,4,4,2,2,1,6,1,7,1,0,1,1,5,5,2,2,2,2,1,4,2,2,6880.1413
3367,23/04/2020,6,5,5,2,1,1,2,2,2,2,2,1,1,2,2,1,1,1,1,1,1,1,1,2,2,1,3,9,3,2,2,2,2,2,1,2,2,2,9,1,1,3,3,4,4,4,4,4,1,1,3,4,4,4,4,4,2,2,1,6,1,2,3,0,1,1,2,5,1,2,2,2,1,4,2,4,965.3815
3368,23/04/2020,6,1,1,3,2,2,2,9,9,9,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,9,9,3,9,9,9,3,9,9,9,9,9,9,3,9,3,3,3,9,9,9,9,9,9,9,3,9,9,9,9,9,2,2,1,6,1,1,4,0,1,2,6,4,3,2,2,2,1,3,1,9,3835.8457
3369,23/04/2020,5,1,2,2,3,2,2,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,3,1,3,1,1,3,3,3,3,4,3,3,3,4,2,2,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,2,1,0,2,1,5,4,2,2,2,2,1,1,2,3,6129.1879
3370,23/04/2020,7,3,3,2,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,2,2,2,9,3,3,9,9,9,9,9,9,3,3,9,9,1,1,3,3,3,3,3,2,9,1,1,1,3,4,4,4,4,4,2,2,1,6,4,4,4,0,2,2,6,4,3,2,2,2,1,1,1,9,1477.459
3371,23/04/2020,3,1,1,1,1,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,4,4,4,1,3,3,3,1,1,3,3,2,2,2,2,2,3,2,1,3,1,2,1,3,4,4,4,4,1,2,2,1,6,1,6,1,1,2,2,4,1,2,2,2,2,1,1,2,3,7131.4879
3372,23/04/2020,3,5,5,1,2,2,2,2,2,2,3,1,2,2,2,1,1,1,1,1,2,2,2,1,2,4,4,4,4,4,3,3,3,1,3,3,3,3,2,3,3,2,2,4,2,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,1,2,1,1,2,1,3,5,2,2,2,2,1,1,1,3,5542.6412
3373,23/04/2020,2,7,1,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,2,2,1,4,4,3,4,3,3,3,3,1,3,3,3,2,1,3,2,3,2,2,2,2,2,2,3,4,4,3,4,4,4,2,2,1,6,1,7,1,0,1,1,3,3,2,2,2,1,2,4,1,2,1331.3627
3374,23/04/2020,3,1,11,1,2,2,2,2,2,3,3,1,2,2,2,1,2,1,1,1,1,2,1,2,2,1,4,3,3,4,1,3,1,3,1,1,1,3,1,1,3,2,2,3,2,2,2,1,1,1,3,4,4,4,4,4,2,2,1,6,1,2,1,0,1,1,4,5,2,2,2,2,1,4,1,1,5662.1759
3375,23/04/2020,5,6,6,2,9,2,1,9,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,2,1,4,3,3,4,3,3,3,3,1,1,3,3,9,9,2,3,3,2,1,2,2,1,2,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,2,1,6,4,3,2,2,2,1,1,2,9,10128.775
3376,23/04/2020,4,10,2,3,5,2,2,9,3,3,3,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,3,4,3,3,1,3,3,1,3,1,1,3,3,1,2,3,3,1,1,3,3,1,3,1,3,4,4,4,4,4,2,2,1,6,4,2,4,1,1,1,6,2,2,2,2,2,1,3,2,9,12271.3257
3377,23/04/2020,2,1,1,2,3,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,1,2,1,3,3,3,3,1,3,3,1,1,1,1,3,2,4,3,3,3,4,3,2,2,2,2,3,4,4,4,4,4,4,2,1,2,1,1,4,3,0,2,1,5,3,2,1,2,2,2,2,1,4,2898.6108
3378,23/04/2020,6,1,6,4,2,2,2,1,1,1,3,2,1,2,2,2,1,1,1,1,2,1,2,2,2,1,1,3,2,2,2,3,3,2,3,3,3,3,2,1,3,3,3,3,2,2,2,3,3,4,4,4,4,4,4,4,2,2,1,6,1,7,4,0,2,1,6,4,2,2,2,2,1,1,1,9,2149.2073
3379,23/04/2020,2,6,3,1,2,2,2,2,2,1,3,1,2,2,2,2,1,1,1,1,1,1,2,2,2,1,4,3,3,2,3,3,3,1,1,1,3,3,2,2,4,3,3,4,2,3,3,3,4,4,3,4,3,4,4,4,2,2,1,6,1,7,1,0,2,1,5,3,3,2,2,2,1,1,2,3,1503.1243
3380,23/04/2020,6,1,1,3,3,1,1,2,2,2,2,1,1,1,2,2,1,1,1,1,1,2,2,2,2,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,4,3,3,3,3,2,2,3,4,4,4,4,4,2,2,1,6,1,7,4,0,2,1,6,4,3,2,2,2,1,1,1,9,836.5103
3381,23/04/2020,4,1,2,1,1,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,2,1,2,2,4,4,3,3,4,3,3,3,3,3,3,3,3,1,1,2,2,3,3,1,1,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,6,1,0,5,1,3,4,2,2,2,2,1,1,2,1,4644.0708
3382,23/04/2020,6,6,6,2,2,2,2,1,2,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,2,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,3,3,3,3,2,3,3,3,2,2,3,4,4,4,4,4,2,2,1,6,1,4,4,0,2,1,6,3,3,2,2,2,1,1,2,9,17451.8364
3383,23/04/2020,6,7,2,1,3,2,1,2,2,2,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,1,2,3,3,2,1,9,9,9,1,1,9,9,4,4,4,9,4,4,9,4,9,9,4,9,3,4,4,4,4,9,2,2,1,6,2,6,2,0,1,1,3,2,2,2,2,2,1,4,1,4,5335.9962
3384,23/04/2020,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,3,3,2,9,9,9,1,1,9,9,2,4,4,3,3,4,2,1,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,6,3,0,1,1,3,1,2,2,2,2,1,3,2,4,1280.5669
3385,23/04/2020,4,3,3,2,2,2,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,2,1,3,4,4,4,4,4,2,1,2,2,1,6,1,0,2,1,5,4,3,2,2,2,1,2,1,9,1384.4285
3386,23/04/2020,2,1,7,1,9,2,2,2,3,2,3,1,2,2,2,2,1,1,1,1,1,2,2,2,2,4,4,3,2,2,3,3,3,1,1,1,1,2,3,1,4,3,3,3,3,2,2,2,2,2,3,4,4,4,4,2,2,2,1,6,1,3,1,0,5,1,1,3,2,2,2,2,1,4,1,3,75416.0762
3387,23/04/2020,3,6,1,3,3,2,2,2,2,2,3,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,3,3,3,3,2,3,3,2,3,3,3,1,2,2,2,2,2,2,1,2,2,2,2,2,3,4,4,4,4,4,2,2,1,6,1,7,1,1,2,1,3,3,2,2,2,2,1,1,1,3,1981.5494
3388,23/04/2020,2,3,3,3,3,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,2,2,2,2,2,1,4,4,2,4,3,3,3,3,1,3,3,3,2,2,2,2,2,2,1,2,3,2,2,1,3,4,4,4,4,4,2,2,1,6,3,6,4,0,1,2,6,2,2,2,2,2,1,2,2,9,6452.7532
3389,23/04/2020,5,1,3,3,3,1,1,2,2,2,3,1,1,2,2,1,1,1,1,1,1,2,1,2,2,3,4,3,4,4,1,3,3,1,1,1,3,3,2,3,3,9,2,3,3,2,3,3,2,2,3,4,4,4,4,4,2,2,1,6,1,6,1,0,2,1,1,2,2,2,2,2,1,1,1,1,1152.7579
3390,23/04/2020,3,3,3,2,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,3,4,4,4,4,3,3,3,3,3,1,3,1,3,4,3,3,3,3,1,1,2,2,3,1,3,4,3,4,4,2,2,2,1,6,1,3,1,1,3,1,4,4,3,2,2,2,1,1,1,3,4804.1782
3391,23/04/2020,6,1,8,3,3,2,2,1,1,1,3,1,2,2,1,2,1,2,1,1,2,1,2,2,2,3,3,9,3,2,3,3,3,3,1,1,1,3,2,3,3,3,3,4,4,3,3,3,3,2,4,4,4,4,4,4,1,2,2,2,1,7,4,0,2,2,6,2,2,2,2,2,1,1,2,9,11585.0194
3392,23/04/2020,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,1,4,3,4,3,3,3,3,3,3,1,3,1,4,4,4,4,4,4,3,4,4,4,2,1,4,4,4,4,4,4,1,2,2,1,1,4,3,0,2,2,3,3,3,2,2,2,1,1,2,4,2516.8091
3393,23/04/2020,7,5,2,2,1,2,9,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,1,4,4,4,4,4,4,1,2,2,1,4,6,4,0,1,1,6,4,2,2,2,2,1,3,2,9,839.8863
3394,23/04/2020,7,6,3,1,1,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,2,2,1,4,2,4,4,3,3,3,3,3,3,3,3,2,1,2,3,3,3,1,2,1,1,2,1,3,4,4,4,4,4,2,2,1,6,4,2,4,0,1,1,6,4,2,2,2,2,1,3,2,9,4813.3738
3395,23/04/2020,3,1,1,2,3,1,2,1,2,2,3,2,2,2,1,1,1,1,1,1,1,1,2,2,2,1,4,4,3,4,2,3,3,3,1,1,1,1,3,3,3,3,2,3,3,3,3,3,1,1,3,4,4,4,4,4,2,2,1,6,2,6,4,0,1,2,6,1,2,2,2,1,2,3,1,9,9112.7938
3396,23/04/2020,2,11,1,3,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,2,1,2,2,2,3,4,3,4,4,1,3,3,3,3,3,3,1,2,3,3,3,3,4,2,3,3,2,2,1,3,4,4,4,4,4,2,1,2,2,1,2,1,1,2,1,4,3,3,2,2,2,1,1,1,3,5913.8854
3397,23/04/2020,2,5,6,2,2,2,2,1,2,2,3,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,2,3,2,2,1,3,4,4,4,4,4,2,2,1,6,4,6,2,0,2,1,1,1,1,2,2,2,1,4,2,4,16129.5027
3398,23/04/2020,3,1,1,2,3,2,2,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,2,2,2,3,4,3,9,3,2,3,3,3,1,1,3,3,4,4,4,4,4,4,3,4,4,4,3,1,4,4,4,4,4,4,2,2,1,6,1,4,4,1,2,1,6,1,1,2,2,2,1,1,2,9,30709.0947
3399,23/04/2020,4,1,1,3,3,2,2,2,2,2,2,1,2,1,2,2,2,1,2,1,1,2,2,2,2,1,4,4,4,2,3,3,3,3,3,3,3,3,2,4,4,4,4,3,3,2,4,4,2,1,3,4,4,4,4,4,2,2,1,6,1,1,4,1,5,1,6,5,2,2,2,2,1,1,2,9,6921.6613
3400,23/04/2020,3,1,2,2,3,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,4,3,4,2,3,3,3,3,1,3,3,1,2,2,4,2,3,3,1,1,2,1,2,1,4,4,4,4,4,4,2,2,1,6,1,6,4,1,2,1,6,4,2,2,2,2,1,1,2,9,1984.2319
3401,23/04/2020,3,6,1,2,1,2,2,2,2,1,2,1,2,2,2,2,1,2,1,1,1,2,1,2,2,3,4,4,3,4,3,3,3,3,1,3,3,1,2,3,2,3,3,4,4,3,3,3,1,1,4,3,4,4,4,4,2,2,1,6,1,2,4,0,2,2,6,3,2,1,2,2,2,1,1,9,7594.2465
3402,23/04/2020,3,4,4,2,2,2,2,2,2,1,3,2,2,1,2,1,1,1,1,1,1,1,2,2,2,1,4,3,2,4,3,3,3,2,3,3,3,3,3,3,3,4,3,3,2,2,2,2,3,1,3,3,4,4,4,4,2,2,1,6,1,6,1,1,2,2,3,2,1,1,2,2,2,1,1,3,1457.7683
3403,23/04/2020,5,1,1,3,3,2,2,1,2,2,3,1,1,2,2,1,1,1,1,1,1,2,2,2,2,1,9,3,3,3,3,3,1,3,3,3,1,3,2,1,1,3,3,4,1,2,2,2,2,1,3,4,3,4,4,4,2,2,1,6,4,2,4,0,1,1,6,3,3,2,2,2,1,3,1,9,1634.462
3404,23/04/2020,5,5,3,1,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,1,2,2,2,3,4,3,3,4,3,3,3,3,1,1,3,3,3,3,4,4,3,4,2,3,2,2,2,1,4,3,4,4,4,4,1,2,2,1,1,4,3,0,2,1,2,3,2,2,2,2,1,1,1,4,1523.4167
3405,23/04/2020,3,6,6,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,3,4,4,4,4,3,3,3,3,3,3,3,1,2,2,3,3,3,2,3,2,2,2,1,1,3,4,4,4,4,4,1,2,2,2,1,3,1,1,1,1,3,4,3,2,2,2,1,4,1,3,2497.1472
3406,23/04/2020,5,13,99,2,2,1,2,9,9,9,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,9,9,3,9,3,9,9,9,9,9,2,9,9,9,9,9,9,9,9,9,9,9,9,9,9,3,4,4,4,4,4,2,2,1,6,2,1,4,0,1,1,6,4,9,2,2,2,1,4,2,9,1528.8438
3407,23/04/2020,1,6,3,1,3,2,1,2,2,2,2,1,2,2,1,2,1,1,1,1,1,2,2,2,2,1,4,4,3,3,3,3,1,3,1,1,3,1,2,2,4,3,3,4,2,2,1,1,1,1,3,4,3,4,4,4,2,2,1,6,1,2,3,0,2,1,1,1,2,1,2,2,2,4,2,4,11390.9841
3408,23/04/2020,3,1,1,1,2,2,2,1,2,1,3,1,1,2,2,2,1,1,1,2,2,1,1,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,2,2,3,2,2,2,1,1,1,1,1,1,3,4,4,4,4,4,2,1,2,1,1,6,1,1,2,1,5,4,3,2,2,2,1,1,1,1,3768.8325
3409,23/04/2020,5,1,1,3,3,2,1,2,2,2,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,3,9,3,9,3,3,3,3,2,1,1,3,3,2,2,2,2,2,4,2,2,2,2,2,1,3,4,3,4,4,4,2,2,1,6,1,4,4,0,2,1,6,5,2,2,2,2,1,1,2,9,1902.5909
3410,23/04/2020,3,7,11,1,3,2,2,1,1,1,1,2,2,2,2,2,1,1,1,1,1,2,1,2,2,3,4,3,3,4,3,3,3,3,1,3,3,3,4,4,3,3,3,4,4,3,3,3,4,2,3,4,4,4,4,3,2,2,1,6,1,4,1,1,2,1,2,2,2,2,2,2,1,1,1,1,3086.9042
3411,23/04/2020,6,1,3,1,1,2,2,1,2,2,3,1,1,2,2,2,2,2,1,1,1,2,2,1,2,3,4,4,3,3,3,3,3,3,1,1,3,1,3,4,4,3,3,4,3,3,3,3,3,1,3,4,4,3,4,3,2,1,2,2,1,2,1,0,2,1,1,2,2,2,2,2,1,1,2,3,2771.3911
3412,23/04/2020,6,6,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,3,3,4,4,3,3,3,1,1,1,3,3,2,2,1,3,3,3,2,3,3,3,1,1,3,4,4,4,4,4,2,2,1,6,2,2,4,0,1,1,6,1,2,2,2,2,1,3,2,9,1268.216
3413,23/04/2020,3,1,1,3,3,2,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,2,1,4,4,4,4,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,2,3,4,3,1,3,4,3,4,4,4,2,2,1,6,4,4,1,1,2,1,3,2,1,2,2,2,1,3,2,1,3222.0478
3414,23/04/2020,3,3,3,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,3,3,3,4,3,2,3,3,2,2,1,3,1,3,3,3,3,3,3,2,2,3,3,3,2,3,4,3,4,4,2,2,2,1,6,1,7,1,1,2,1,4,4,2,2,2,2,1,1,1,3,1737.3993
3415,23/04/2020,7,1,1,2,3,1,1,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,4,4,3,3,3,3,1,1,3,3,3,3,3,3,3,3,2,2,3,3,3,1,3,4,4,4,4,3,2,1,2,1,1,3,1,0,2,1,1,1,2,1,2,2,2,1,1,3,4557.0165
3416,23/04/2020,7,1,1,3,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,2,2,2,3,9,9,3,4,3,3,3,3,1,1,3,3,2,2,2,3,2,3,2,1,3,3,2,1,4,4,4,4,4,4,2,2,1,6,1,6,4,0,2,2,6,4,2,2,2,2,1,1,2,9,14282.732
3417,23/04/2020,5,1,1,1,1,2,1,3,3,3,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,1,3,4,4,4,4,4,2,2,1,6,1,7,4,0,2,2,6,1,2,2,2,2,1,1,1,9,890.1229
3418,23/04/2020,6,1,1,2,2,2,9,2,2,2,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,3,3,3,3,3,3,3,3,3,3,3,1,2,2,2,2,3,3,2,3,1,2,2,1,3,4,4,4,4,4,2,2,1,6,4,4,4,0,1,1,6,3,2,2,2,2,1,3,2,9,1349.7598
3419,23/04/2020,6,1,1,3,2,2,2,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,4,4,3,1,3,1,3,1,1,3,3,3,2,2,3,3,3,3,2,2,2,2,2,1,3,4,3,4,4,4,2,2,1,6,1,4,4,0,2,1,6,4,2,2,2,2,1,1,1,9,3324.6642
3420,23/04/2020,7,1,1,2,1,1,2,2,2,2,3,1,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,3,3,4,3,3,3,3,3,1,3,3,2,2,3,3,3,3,2,2,2,2,1,1,4,3,4,4,4,4,2,2,1,6,2,4,4,0,2,1,6,4,3,2,2,2,1,1,2,9,2713.1437
3421,23/04/2020,5,2,2,2,1,2,2,3,2,3,3,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,3,3,4,4,2,2,1,1,2,1,3,4,4,4,4,4,2,2,1,6,3,6,3,0,1,2,4,3,2,2,2,2,1,4,2,4,6354.6162
3422,23/04/2020,5,1,1,2,2,2,2,2,2,9,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,4,4,4,4,4,1,1,1,3,1,1,3,3,2,4,1,2,3,3,2,3,1,1,3,1,4,4,4,4,4,4,2,2,1,6,1,4,4,0,3,1,6,1,2,2,2,2,1,1,1,9,6681.9707
3423,23/04/2020,1,1,6,2,4,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,4,4,4,3,3,3,3,2,3,3,1,3,3,3,3,3,4,4,3,3,3,3,3,1,3,4,4,4,4,4,2,2,1,6,2,2,1,0,2,1,4,4,2,2,2,2,1,4,2,3,3170.4936
3424,23/04/2020,3,3,3,3,3,2,2,2,2,2,3,1,2,2,2,2,1,1,1,1,1,1,2,2,2,3,3,2,3,3,3,3,3,2,3,1,3,3,4,3,1,4,9,4,4,4,4,4,3,4,3,3,3,9,4,4,2,2,1,6,2,2,3,1,1,2,2,1,1,1,2,2,2,4,2,4,4104.1238
3425,23/04/2020,6,6,1,1,1,2,2,2,2,2,3,2,1,2,2,2,1,1,1,1,1,1,2,2,2,3,4,3,3,4,3,3,3,3,3,3,3,3,2,4,4,3,2,3,1,1,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,6,4,0,2,1,6,5,1,2,2,2,1,1,2,9,2833.7763
3426,23/04/2020,5,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,4,4,4,2,3,3,3,3,1,1,3,3,1,1,4,2,2,4,4,1,1,1,1,1,4,3,3,4,4,4,2,2,1,6,2,2,3,0,1,1,3,2,2,2,2,2,1,3,2,4,4477.5241
3427,23/04/2020,1,7,6,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,4,3,3,4,3,3,3,3,1,1,1,1,2,3,4,2,3,4,3,4,3,2,1,1,3,4,4,4,4,4,2,2,1,6,1,1,1,1,3,1,2,4,1,2,2,2,1,4,2,3,30786.966
3428,23/04/2020,2,13,2,1,3,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,2,3,3,3,3,3,3,3,3,1,3,3,1,1,1,3,4,4,4,4,3,2,2,3,2,1,3,4,4,3,4,4,2,2,1,6,1,2,1,1,2,1,4,3,2,2,2,2,1,1,2,3,2773.9384
3429,23/04/2020,6,1,6,3,3,2,9,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,2,3,3,4,3,3,3,3,3,3,3,1,3,3,2,2,3,2,3,3,2,2,2,2,2,2,3,4,4,4,4,4,2,2,1,6,1,4,4,0,1,1,6,5,9,2,2,2,1,3,2,9,1308.8962
3430,23/04/2020,3,11,6,2,1,2,2,1,1,1,3,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,4,3,4,4,3,3,3,3,1,1,3,1,4,4,4,2,2,2,3,2,1,1,1,1,3,4,4,4,4,4,2,2,1,6,1,4,1,1,2,1,5,5,3,2,2,2,1,2,2,3,5570.7777
3431,23/04/2020,6,6,6,3,2,2,2,1,2,2,2,1,1,2,2,1,1,1,1,1,1,2,2,2,2,3,3,3,4,4,2,3,3,2,1,1,1,3,2,2,2,3,3,2,2,2,1,1,1,1,3,4,4,4,4,4,2,1,2,1,1,2,4,0,2,1,6,5,3,2,2,2,1,1,1,9,7102.7807
3432,23/04/2020,3,1,1,1,2,2,2,1,2,1,3,1,2,2,2,2,1,1,1,1,1,2,1,2,2,3,1,4,2,4,3,3,3,3,3,3,3,3,3,4,4,2,2,1,1,3,3,3,4,4,3,4,4,4,4,3,2,2,1,6,3,6,1,0,1,2,2,5,2,2,2,2,1,4,1,1,3453.3639
3433,23/04/2020,5,6,11,2,2,2,2,3,2,2,3,1,1,2,2,2,1,1,1,1,2,2,2,2,2,1,2,3,4,4,3,3,3,1,3,3,3,3,3,3,4,3,3,4,2,3,4,3,2,1,3,4,4,4,4,4,2,1,2,2,1,4,1,0,2,1,5,5,2,2,2,2,1,3,2,3,3461.6867
3434,23/04/2020,6,6,6,3,3,1,1,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1,2,2,2,3,4,3,3,4,3,3,3,3,1,1,3,3,2,3,3,3,3,4,2,2,2,2,2,1,3,4,4,4,4,4,2,2,1,6,4,2,4,0,1,1,6,5,3,2,2,2,1,4,2,9,2677.4405
3435,23/04/2020,3,5,2,3,4,1,1,1,2,1,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,4,4,4,4,4,3,1,3,2,3,1,3,3,4,2,4,4,4,4,4,4,4,4,4,1,3,3,4,4,4,4,2,2,1,6,4,3,4,1,1,1,6,1,2,2,2,2,1,4,2,9,13894.1568
3436,23/04/2020,6,1,1,2,1,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,3,4,4,3,3,3,1,3,1,1,1,3,3,2,2,2,2,3,4,2,2,1,1,1,1,4,4,4,4,4,4,2,2,1,6,1,2,4,0,1,1,6,4,2,2,2,2,1,3,1,9,1785.9393
3437,23/04/2020,3,3,3,2,1,2,2,1,2,2,3,1,2,2,2,2,1,1,1,1,2,1,2,2,2,1,4,3,4,4,3,3,3,3,1,1,3,3,2,2,3,2,2,3,1,2,2,2,1,1,3,4,4,4,4,4,2,2,1,6,1,4,1,1,2,1,4,3,2,2,2,2,1,2,2,3,8605.9768
3438,23/04/2020,1,1,7,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,4,4,2,4,3,3,3,2,3,1,1,3,2,2,3,2,2,3,1,1,2,1,4,2,4,4,4,4,4,4,2,2,1,6,1,1,4,1,3,1,6,4,3,2,2,2,1,4,2,9,47251.4551
